symbol,timestamp,sent_at,open,high,low,current_price,previous_close,change,change_percent
AAPL,2025-11-07T09:30:00,2025-11-07T09:30:00.000000,269.7950134277344,270.5,268.45001220703125,268.67498779296875,268.67498779296875,0.0,0.0
AAPL,2025-11-07T09:31:00,2025-11-07T09:31:00.000000,268.7099914550781,269.29998779296875,268.260009765625,268.30999755859375,268.67498779296875,-0.364990234375,-0.13584823707380173
AAPL,2025-11-07T09:32:00,2025-11-07T09:32:00.000000,268.2699890136719,268.5299987792969,267.3500061035156,267.4200134277344,268.30999755859375,-0.889984130859375,-0.33169995116004564
AAPL,2025-11-07T09:33:00,2025-11-07T09:33:00.000000,267.4200134277344,267.9549865722656,267.2699890136719,267.6700134277344,267.4200134277344,0.25,0.0934858976318009
AAPL,2025-11-07T09:34:00,2025-11-07T09:34:00.000000,267.6700134277344,268.1199951171875,267.6050109863281,268.1000061035156,267.6700134277344,0.42999267578125,0.16064282669352484
AAPL,2025-11-07T09:35:00,2025-11-07T09:35:00.000000,268.05999755859375,268.54998779296875,267.8299865722656,268.4849853515625,268.1000061035156,0.384979248046875,0.1435953895123118
AAPL,2025-11-07T09:36:00,2025-11-07T09:36:00.000000,268.4700012207031,269.1099853515625,268.3500061035156,269.0450134277344,268.4849853515625,0.560028076171875,0.20858822903580884
AAPL,2025-11-07T09:37:00,2025-11-07T09:37:00.000000,269.0,269.25,268.68011474609375,268.8500061035156,269.0450134277344,-0.19500732421875,-0.07248130033494528
AAPL,2025-11-07T09:38:00,2025-11-07T09:38:00.000000,268.8699951171875,269.5199890136719,268.6199951171875,269.37249755859375,268.8500061035156,0.522491455078125,0.19434310701743096
AAPL,2025-11-07T09:39:00,2025-11-07T09:39:00.000000,269.3550109863281,269.8699951171875,269.25,269.8699951171875,269.37249755859375,0.49749755859375,0.18468758433126034
AAPL,2025-11-07T09:40:00,2025-11-07T09:40:00.000000,269.885986328125,269.8999938964844,269.20001220703125,269.5150146484375,269.8699951171875,-0.35498046875,-0.13153758297429635
AAPL,2025-11-07T09:41:00,2025-11-07T09:41:00.000000,269.5,269.5199890136719,269.0350036621094,269.3599853515625,269.5150146484375,-0.155029296875,-0.057521580783625105
AAPL,2025-11-07T09:42:00,2025-11-07T09:42:00.000000,269.3299865722656,269.6400146484375,269.2099914550781,269.2099914550781,269.3599853515625,-0.149993896484375,-0.05568529278341265
AAPL,2025-11-07T09:43:00,2025-11-07T09:43:00.000000,269.239990234375,269.30999755859375,268.9200134277344,269.05999755859375,269.2099914550781,-0.149993896484375,-0.05571631857854125
AAPL,2025-11-07T09:44:00,2025-11-07T09:44:00.000000,269.0799865722656,269.1199951171875,268.3399963378906,268.340087890625,269.05999755859375,-0.71990966796875,-0.2675647344462544
AAPL,2025-11-07T09:45:00,2025-11-07T09:45:00.000000,268.3299865722656,268.9783020019531,268.05999755859375,268.9783020019531,268.340087890625,0.638214111328125,0.23783778128158772
AAPL,2025-11-07T09:46:00,2025-11-07T09:46:00.000000,268.9549865722656,269.2799987792969,268.75,268.9460144042969,268.9783020019531,-0.03228759765625,-0.012003792653883119
AAPL,2025-11-07T09:47:00,2025-11-07T09:47:00.000000,268.989990234375,269.2998962402344,268.9825134277344,269.1449890136719,268.9460144042969,0.198974609375,0.07398310393843154
AAPL,2025-11-07T09:48:00,2025-11-07T09:48:00.000000,269.1400146484375,269.5,269.1000061035156,269.37451171875,269.1449890136719,0.229522705078125,0.08527846121870983
AAPL,2025-11-07T09:49:00,2025-11-07T09:49:00.000000,269.3900146484375,269.4549865722656,269.0,269.07000732421875,269.37451171875,-0.30450439453125,-0.11304127943967417
AAPL,2025-11-07T09:50:00,2025-11-07T09:50:00.000000,269.0299987792969,269.4299011230469,269.010009765625,269.29998779296875,269.07000732421875,0.22998046875,0.08547235384465672
AAPL,2025-11-07T09:51:00,2025-11-07T09:51:00.000000,269.2699890136719,269.3399963378906,269.1000061035156,269.2049865722656,269.29998779296875,-0.095001220703125,-0.0352770980354294
AAPL,2025-11-07T09:52:00,2025-11-07T09:52:00.000000,269.2099914550781,269.73748779296875,269.2099914550781,269.6199951171875,269.2049865722656,0.415008544921875,0.15416079404995334
AAPL,2025-11-07T09:53:00,2025-11-07T09:53:00.000000,269.5899963378906,269.7200012207031,269.4800109863281,269.63031005859375,269.6199951171875,0.01031494140625,0.003825733103276231
AAPL,2025-11-07T09:54:00,2025-11-07T09:54:00.000000,269.6499938964844,269.92999267578125,269.5299987792969,269.8399963378906,269.63031005859375,0.209686279296875,0.07776806667295964
AAPL,2025-11-07T09:55:00,2025-11-07T09:55:00.000000,269.8699951171875,269.8699951171875,269.44000244140625,269.5950012207031,269.8399963378906,-0.2449951171875,-0.09079273662630793
AAPL,2025-11-07T09:56:00,2025-11-07T09:56:00.000000,269.55999755859375,269.95001220703125,269.30999755859375,269.8500061035156,269.5950012207031,0.2550048828125,0.09458813466787577
AAPL,2025-11-07T09:57:00,2025-11-07T09:57:00.000000,269.8500061035156,270.0498962402344,269.7200012207031,270.0278015136719,269.8500061035156,0.17779541015625,0.06588675417262985
AAPL,2025-11-07T09:58:00,2025-11-07T09:58:00.000000,270.0299987792969,270.20001220703125,269.95001220703125,270.18359375,270.0278015136719,0.155792236328125,0.057694887509661494
AAPL,2025-11-07T09:59:00,2025-11-07T09:59:00.000000,270.20001220703125,270.20001220703125,269.7301025390625,270.0,270.18359375,-0.18359375,-0.06795147975190481
AAPL,2025-11-07T10:00:00,2025-11-07T10:00:00.000000,269.92999267578125,270.31500244140625,269.81329345703125,270.30499267578125,270.0,0.30499267578125,0.11296025028935185
AAPL,2025-11-07T10:01:00,2025-11-07T10:01:00.000000,270.3450012207031,270.6099853515625,270.0799865722656,270.4718933105469,270.30499267578125,0.166900634765625,0.06174530226521374
AAPL,2025-11-07T10:02:00,2025-11-07T10:02:00.000000,270.489990234375,270.94000244140625,270.4150085449219,270.8599853515625,270.4718933105469,0.388092041015625,0.14348701311083387
AAPL,2025-11-07T10:03:00,2025-11-07T10:03:00.000000,270.8799133300781,270.95989990234375,270.67999267578125,270.739990234375,270.8599853515625,-0.1199951171875,-0.044301529822410805
AAPL,2025-11-07T10:04:00,2025-11-07T10:04:00.000000,270.7200012207031,270.9100036621094,270.605712890625,270.739990234375,270.739990234375,0.0,0.0
AAPL,2025-11-07T10:05:00,2025-11-07T10:05:00.000000,270.760009765625,270.8800048828125,270.3999938964844,270.5400085449219,270.739990234375,-0.199981689453125,-0.07386485065616064
AAPL,2025-11-07T10:06:00,2025-11-07T10:06:00.000000,270.5249938964844,270.57000732421875,269.989990234375,270.0,270.5400085449219,-0.540008544921875,-0.19960395056770655
AAPL,2025-11-07T10:07:00,2025-11-07T10:07:00.000000,269.9800109863281,270.1600036621094,269.8450012207031,270.04998779296875,270.0,0.04998779296875,0.018513997395833332
