symbol,timestamp,sent_at,open,high,low,current_price,previous_close,change,change_percent
GOOGL,2025-10-17T15:00:00,2025-10-17T15:00:00.000000,253.25,253.77000427246094,253.17999267578125,253.35000610351562,253.35000610351562,0.0,0.0
GOOGL,2025-10-17T15:15:00,2025-10-17T15:15:00.000000,253.3300018310547,253.75999450683594,253.07000732421875,253.14999389648438,253.35000610351562,-0.20001220703125,-0.0789469912029635
GOOGL,2025-10-17T15:30:00,2025-10-17T15:30:00.000000,253.13999938964844,253.41000366210938,252.65499877929688,252.97999572753906,253.14999389648438,-0.1699981689453125,-0.06715313965791621
GOOGL,2025-10-17T15:45:00,2025-10-17T15:45:00.000000,253.00999450683594,253.7899932861328,252.88999938964844,253.32000732421875,252.97999572753906,0.3400115966796875,0.13440256242469148
GOOGL,2025-10-20T09:30:00,2025-10-20T09:30:00.000000,254.69000244140625,256.3800048828125,254.22999572753906,255.5800018310547,253.32000732421875,2.2599945068359375,0.8921500242747978
GOOGL,2025-10-20T09:45:00,2025-10-20T09:45:00.000000,255.5800018310547,256.260009765625,254.27999877929688,255.10000610351562,255.5800018310547,-0.4799957275390625,-0.18780644968316132
GOOGL,2025-10-20T10:00:00,2025-10-20T10:00:00.000000,255.09500122070312,256.2699890136719,254.9600067138672,255.73500061035156,255.10000610351562,0.6349945068359375,0.24891983208274274
GOOGL,2025-10-20T10:15:00,2025-10-20T10:15:00.000000,255.75,256.3500061035156,255.33999633789062,256.0849914550781,255.73500061035156,0.3499908447265625,0.13685684160996914
GOOGL,2025-10-20T10:30:00,2025-10-20T10:30:00.000000,256.0815124511719,256.3500061035156,255.4600067138672,255.67999267578125,256.0849914550781,-0.404998779296875,-0.15815014265211985
GOOGL,2025-10-20T10:45:00,2025-10-20T10:45:00.000000,255.7100067138672,256.3399963378906,255.67999267578125,256.19000244140625,255.67999267578125,0.510009765625,0.19947191029206784
GOOGL,2025-10-20T11:00:00,2025-10-20T11:00:00.000000,256.19000244140625,256.54998779296875,255.42999267578125,255.44000244140625,256.19000244140625,-0.75,-0.292751470725925
GOOGL,2025-10-20T11:15:00,2025-10-20T11:15:00.000000,255.44000244140625,256.4150085449219,255.39999389648438,256.3594970703125,255.44000244140625,0.91949462890625,0.3599650094417639
GOOGL,2025-10-20T11:30:00,2025-10-20T11:30:00.000000,256.3500061035156,257.3299865722656,256.260009765625,257.135009765625,256.3594970703125,0.7755126953125,0.3025098364504116
GOOGL,2025-10-20T11:45:00,2025-10-20T11:45:00.000000,257.1400146484375,257.21990966796875,256.3599853515625,256.9999084472656,257.135009765625,-0.135101318359375,-0.0525410050084265
