symbol,timestamp,sent_at,open,high,low,current_price,previous_close,change,change_percent
GOOGL,2025-11-07T09:30:00,2025-11-07T09:30:00.000000,283.1300048828125,283.7799987792969,281.0299987792969,281.2099914550781,281.2099914550781,0.0,0.0
GOOGL,2025-11-07T09:31:00,2025-11-07T09:31:00.000000,281.260009765625,281.57000732421875,280.4800109863281,280.5899963378906,281.2099914550781,-0.6199951171875,-0.22047407134413327
GOOGL,2025-11-07T09:32:00,2025-11-07T09:32:00.000000,280.7255859375,281.6700134277344,280.510009765625,281.5400085449219,280.5899963378906,0.95001220703125,0.33857664900042667
GOOGL,2025-11-07T09:33:00,2025-11-07T09:33:00.000000,281.5299987792969,282.0,281.2900085449219,281.8450012207031,281.5400085449219,0.30499267578125,0.10833013657900278
GOOGL,2025-11-07T09:34:00,2025-11-07T09:34:00.000000,281.7799987792969,282.32000732421875,281.739990234375,282.04998779296875,281.8450012207031,0.204986572265625,0.07273024938452148
GOOGL,2025-11-07T09:35:00,2025-11-07T09:35:00.000000,282.0400085449219,282.2799987792969,281.79010009765625,281.95001220703125,282.04998779296875,-0.0999755859375,-0.03544605221216475
GOOGL,2025-11-07T09:36:00,2025-11-07T09:36:00.000000,281.95001220703125,281.95001220703125,280.9338073730469,280.9338073730469,281.95001220703125,-1.016204833984375,-0.3604202127993499
GOOGL,2025-11-07T09:37:00,2025-11-07T09:37:00.000000,280.8999938964844,281.2799987792969,280.32000732421875,280.3450012207031,280.9338073730469,-0.58880615234375,-0.20958892696096382
GOOGL,2025-11-07T09:38:00,2025-11-07T09:38:00.000000,280.2900085449219,280.760009765625,279.8299865722656,280.42010498046875,280.3450012207031,0.075103759765625,0.026789762413669423
GOOGL,2025-11-07T09:39:00,2025-11-07T09:39:00.000000,280.4735107421875,280.6430969238281,280.0768127441406,280.1986999511719,280.42010498046875,-0.221405029296875,-0.07895476300185247
GOOGL,2025-11-07T09:40:00,2025-11-07T09:40:00.000000,280.17498779296875,280.4599914550781,279.7200012207031,279.9324951171875,280.1986999511719,-0.266204833984375,-0.09500573486984933
GOOGL,2025-11-07T09:41:00,2025-11-07T09:41:00.000000,279.9200134277344,279.92999267578125,278.9599914550781,279.1650085449219,279.9324951171875,-0.767486572265625,-0.2741684461978356
GOOGL,2025-11-07T09:42:00,2025-11-07T09:42:00.000000,279.1499938964844,279.5899963378906,278.95001220703125,279.06549072265625,279.1650085449219,-0.099517822265625,-0.03564838687496577
GOOGL,2025-11-07T09:43:00,2025-11-07T09:43:00.000000,279.0400085449219,279.57000732421875,278.8800048828125,279.2052001953125,279.06549072265625,0.13970947265625,0.050063328251180116
GOOGL,2025-11-07T09:44:00,2025-11-07T09:44:00.000000,279.2099914550781,279.4599914550781,278.9800109863281,279.2200012207031,279.2052001953125,0.014801025390625,0.005301128123785386
GOOGL,2025-11-07T09:45:00,2025-11-07T09:45:00.000000,279.2099914550781,279.94989013671875,279.2099914550781,279.70001220703125,279.2200012207031,0.480010986328125,0.17191139038378242
GOOGL,2025-11-07T09:46:00,2025-11-07T09:46:00.000000,279.6600036621094,280.1199951171875,278.7799987792969,279.010009765625,279.70001220703125,-0.69000244140625,-0.24669374733366722
GOOGL,2025-11-07T09:47:00,2025-11-07T09:47:00.000000,279.0,279.0,278.5899963378906,278.67999267578125,279.010009765625,-0.33001708984375,-0.1182814516658281
GOOGL,2025-11-07T09:48:00,2025-11-07T09:48:00.000000,278.67999267578125,279.1575012207031,278.1700134277344,279.1499938964844,278.67999267578125,0.470001220703125,0.16865266006014595
GOOGL,2025-11-07T09:49:00,2025-11-07T09:49:00.000000,279.1300048828125,279.3299865722656,278.2749938964844,278.3399963378906,279.1499938964844,-0.80999755859375,-0.29016570886765514
GOOGL,2025-11-07T09:50:00,2025-11-07T09:50:00.000000,278.3399963378906,278.93719482421875,278.19000244140625,278.7900085449219,278.3399963378906,0.45001220703125,0.1616771620866726
GOOGL,2025-11-07T09:51:00,2025-11-07T09:51:00.000000,278.739990234375,279.2300109863281,278.6473083496094,279.0299987792969,278.7900085449219,0.239990234375,0.08608279601825472
GOOGL,2025-11-07T09:52:00,2025-11-07T09:52:00.000000,279.0039978027344,279.42999267578125,278.8268127441406,279.30999755859375,279.0299987792969,0.279998779296875,0.1003471958290565
